ortho	Gene Ontology IDs
N0.HOG0028165	GO:0000978;GO:0001228;GO:0003677;GO:0003700;GO:0005634;GO:0005737;GO:0007519;GO:0008582;GO:0008584;GO:0010468;GO:0030238;GO:0030910;GO:0032880;GO:0034504;GO:0042472;GO:0043066;GO:0043524;GO:0043565;GO:0043586;GO:0045214;GO:0045892;GO:0045893;GO:0045944;GO:0046661;GO:0048538;GO:0048699;GO:0048701;GO:0048704;GO:0050678;GO:0051451;GO:0060037;GO:0061055;GO:0061197;GO:0061551;GO:0072075;GO:0072095;GO:0072107;GO:0090190;GO:0098528;GO:1902725
N0.HOG0024853	GO:0002028;GO:0019888;GO:0019901;GO:0019903;GO:0051721;GO:0051722;GO:0106222
N0.HOG0026417	GO:0005730;GO:0006364;GO:0030163;GO:0031648;GO:0034511;GO:0040019;GO:0048568;GO:1902570
N0.HOG0008938	GO:0005634;GO:0005737;GO:0005739;GO:0006457;GO:0030424;GO:0030425;GO:0030544;GO:0042802;GO:0050750;GO:0051087;GO:0070628;GO:0070852;GO:0090084
N0.HOG0025911	GO:0005886;GO:0007596;GO:0046872;GO:0047710
N0.HOG0027768	GO:0005739;GO:0042780;GO:0042781;GO:0046872
N0.HOG0027957	GO:0000785;GO:0000977;GO:0000981;GO:0005654;GO:0006357;GO:0045893;GO:0046982
N0.HOG0030061	GO:0005654;GO:0005769;GO:0005794;GO:0005886;GO:0030136;GO:0032050;GO:0072583
N0.HOG0027103	GO:0000151;GO:0005085;GO:0006511;GO:0032012
N0.HOG0028190	GO:0000122;GO:0001525;GO:0001657;GO:0001701;GO:0001759;GO:0001837;GO:0002053;GO:0002062;GO:0005004;GO:0005005;GO:0005006;GO:0005007;GO:0005008;GO:0005009;GO:0005010;GO:0005011;GO:0005018;GO:0005019;GO:0005020;GO:0005021;GO:0005524;GO:0005634;GO:0005829;GO:0005886;GO:0007420;GO:0007435;GO:0007605;GO:0008201;GO:0008283;GO:0008284;GO:0008288;GO:0008543;GO:0010463;GO:0010467;GO:0010468;GO:0010629;GO:0010966;GO:0010976;GO:0017134;GO:0021769;GO:0021847;GO:0030031;GO:0030324;GO:0030326;GO:0030901;GO:0031175;GO:0031410;GO:0035607;GO:0036332;GO:0038062;GO:0042169;GO:0042472;GO:0042473;GO:0042474;GO:0042803;GO:0043235;GO:0043536;GO:0043583;GO:0045666;GO:0045787;GO:0046777;GO:0048339;GO:0048378;GO:0048469;GO:0048514;GO:0048699;GO:0048762;GO:0048863;GO:0050678;GO:0051174;GO:0051897;GO:0055074;GO:0060038;GO:0060045;GO:0060117;GO:0060175;GO:0060445;GO:0060484;GO:0060665;GO:0060979;GO:0070640;GO:0071344;GO:0071529;GO:0072089;GO:0090080;GO:0090272;GO:0090722;GO:0098794;GO:0098978;GO:0099151;GO:1903465;GO:1904383;GO:1905564;GO:2000648;GO:2000830;GO:2001028;GO:2001239
N0.HOG0030019	GO:0000278;GO:0004674;GO:0004713;GO:0005524;GO:0005634;GO:0008545;GO:0032435;GO:0032873;GO:0034644;GO:0043161;GO:0050728;GO:0051403;GO:0106310
N0.HOG0009022	GO:0016020
N0.HOG0009200	GO:0005764;GO:0005765;GO:0005770;GO:0005886;GO:0008643;GO:0015293;GO:0033162;GO:0033229;GO:0042438;GO:0042470;GO:0043474;GO:0048021;GO:0048022;GO:1903712
N0.HOG0024976	GO:0005096;GO:0005829;GO:0005886;GO:0042147;GO:0043087
N0.HOG0009286	GO:0004447;GO:0004601;GO:0005576;GO:0005783;GO:0006955;GO:0006979;GO:0020037;GO:0036393;GO:0042742;GO:0042744;GO:0140825
N0.HOG0025608	GO:0005576
N0.HOG0025057	GO:0005730
N0.HOG0025087	GO:0001540;GO:0001666;GO:0005886;GO:0005892;GO:0006816;GO:0006874;GO:0007165;GO:0007268;GO:0007271;GO:0008284;GO:0015464;GO:0015643;GO:0017081;GO:0022848;GO:0030425;GO:0032720;GO:0034220;GO:0035094;GO:0042166;GO:0042391;GO:0042803;GO:0043005;GO:0043410;GO:0045202;GO:0045211;GO:0045766;GO:0050890;GO:1900016
N0.HOG0026557	GO:0004672;GO:0004674;GO:0004712;GO:0004713;GO:0005524;GO:0005634;GO:0005654;GO:0005737;GO:0006468;GO:0007283;GO:0016604;GO:0030036;GO:0046872;GO:0048041;GO:0106310
N0.HOG0012298	GO:0005524;GO:0005739;GO:0005743;GO:0015986;GO:0019915;GO:0022900;GO:0043531;GO:0045259;GO:0045261;GO:0045267;GO:0046933
N0.HOG0027202	GO:0000122;GO:0005737;GO:0034198;GO:0035556;GO:0045666;GO:0140311;GO:0140469;GO:1990138;GO:1990611
N0.HOG0029671	GO:0003841;GO:0004366;GO:0005783;GO:0005789;GO:0006072;GO:0006654;GO:0016024;GO:0019432;GO:0032006
N0.HOG0029299	GO:0000151;GO:0005634;GO:0031624;GO:0032182;GO:0045116;GO:0097602;GO:2000436
N0.HOG0027706	GO:0000122;GO:0000164;GO:0004860;GO:0005102;GO:0005634;GO:0005737;GO:0005783;GO:0005829;GO:0005840;GO:0005886;GO:0005911;GO:0006930;GO:0007015;GO:0007172;GO:0008093;GO:0010976;GO:0012506;GO:0016477;GO:0019904;GO:0030032;GO:0030159;GO:0030334;GO:0030674;GO:0030838;GO:0030971;GO:0034976;GO:0035591;GO:0036491;GO:0036493;GO:0042102;GO:0042110;GO:0045296;GO:0045944;GO:0046627;GO:0046875;GO:0048013;GO:0050860;GO:0071074;GO:0140311;GO:0140374;GO:0140693;GO:1902237;GO:1903676;GO:1903679;GO:1903898
N0.HOG0029159	GO:0005737;GO:0005929;GO:0048793
N0.HOG0014382	GO:0005737
N0.HOG0030105	GO:0005737;GO:0008270
N0.HOG0017365	GO:0001540;GO:0003824;GO:0003990;GO:0004104;GO:0005576;GO:0005615;GO:0005641;GO:0005788;GO:0005886;GO:0006581;GO:0006805;GO:0007612;GO:0008285;GO:0014016;GO:0016486;GO:0016788;GO:0019695;GO:0019899;GO:0033265;GO:0042802;GO:0043279;GO:0050783;GO:0050805;GO:0051384;GO:0051593;GO:0072562
N0.HOG0024954	GO:0000287;GO:0005829;GO:0006633;GO:0008897;GO:0019878;GO:0051604
N0.HOG0026820	GO:0003725;GO:0003729;GO:0005874;GO:0005886;GO:0007281;GO:0008298;GO:0008354;GO:0010494;GO:0032839;GO:0035418;GO:0043005;GO:0043025;GO:0098964
N0.HOG0025987	GO:0003697;GO:0003899;GO:0005634;GO:0005654;GO:0005665;GO:0005666;GO:0005736;GO:0006366;GO:0032993
N0.HOG0026451	GO:0006479;GO:0008276;GO:0008284;GO:0010628;GO:0032418;GO:0072669;GO:1900029
N0.HOG0029845	
N0.HOG0030180	GO:0003723;GO:0003727;GO:0004386;GO:0004521;GO:0004525;GO:0004530;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0006309;GO:0007279;GO:0007294;GO:0007367;GO:0016442;GO:0030422;GO:0030727;GO:0031054;GO:0035194;GO:0035196;GO:0042078;GO:0042594;GO:0045448;GO:0046872;GO:0048813;GO:0070578;GO:0070883;GO:0070922
N0.HOG0026014	GO:0005737;GO:0006513;GO:0006888;GO:0009952;GO:0014029;GO:0014032;GO:0016055;GO:0030127;GO:0030134;GO:0031463;GO:0043161;GO:0048208;GO:0060028;GO:1990756
N0.HOG0013326	GO:0000138;GO:0002064;GO:0002526;GO:0003831;GO:0003945;GO:0004461;GO:0005576;GO:0005794;GO:0005886;GO:0005989;GO:0006012;GO:0006486;GO:0006487;GO:0006629;GO:0007155;GO:0007160;GO:0007339;GO:0007341;GO:0008092;GO:0008283;GO:0008285;GO:0008378;GO:0009101;GO:0009312;GO:0009897;GO:0009986;GO:0016323;GO:0030057;GO:0030145;GO:0030175;GO:0030198;GO:0030334;GO:0030879;GO:0031526;GO:0032580;GO:0032991;GO:0042060;GO:0042127;GO:0043065;GO:0045136;GO:0048754;GO:0050673;GO:0050680;GO:0060046;GO:0060054;GO:0060055;GO:0060057;GO:0060058;GO:0061755;GO:0098638;GO:1905517
N0.HOG0026452	GO:0000786;GO:0005654;GO:0006325;GO:0006355;GO:0031965;GO:0035267;GO:0042981;GO:0045893;GO:0051726;GO:0070577;GO:0140030;GO:1905168;GO:2000779
N0.HOG0030274	GO:0005829;GO:0005856;GO:0005886;GO:0007165
N0.HOG0013961	GO:0000302;GO:0001666;GO:0003924;GO:0004383;GO:0005525;GO:0008074;GO:0019825;GO:0019826;GO:0019899;GO:0019934;GO:0020037;GO:0038060;GO:0042803;GO:0046872;GO:0046982;GO:0070025;GO:0070026;GO:0070482
N0.HOG0029220	GO:0000932;GO:0001525;GO:0002230;GO:0002757;GO:0003677;GO:0003682;GO:0003723;GO:0003729;GO:0003730;GO:0004518;GO:0004521;GO:0004532;GO:0004540;GO:0004843;GO:0005634;GO:0005654;GO:0005737;GO:0005791;GO:0005856;GO:0006402;GO:0006915;GO:0006954;GO:0006974;GO:0007399;GO:0008270;GO:0010468;GO:0010508;GO:0010587;GO:0010595;GO:0010628;GO:0010629;GO:0010656;GO:0010884;GO:0016579;GO:0030154;GO:0030867;GO:0032689;GO:0032691;GO:0032715;GO:0032720;GO:0032991;GO:0034599;GO:0035198;GO:0035613;GO:0035925;GO:0036464;GO:0042149;GO:0042307;GO:0043022;GO:0043124;GO:0044828;GO:0045019;GO:0045600;GO:0045766;GO:0045944;GO:0050852;GO:0051259;GO:0055118;GO:0061014;GO:0061158;GO:0071222;GO:0071356;GO:0098586;GO:1900016;GO:1900119;GO:1900745;GO:1901223;GO:1903003;GO:1903936;GO:1904637;GO:1990869;GO:2000320;GO:2000379;GO:2000627
N0.HOG0030083	GO:0003865;GO:0005783;GO:0005789;GO:0006702;GO:0007548;GO:0030154;GO:0047751
N0.HOG0029961	GO:0000785;GO:0000976;GO:0005634;GO:0005654;GO:0006311;GO:0007127;GO:0007129;GO:0007283;GO:0007292;GO:0008270;GO:0010844;GO:0010845;GO:0032259;GO:0042800;GO:0042803;GO:0043066;GO:0043565;GO:0045944;GO:0046975;GO:0048232;GO:0060903;GO:0140941;GO:0140944;GO:0140949;GO:0140955;GO:0140999;GO:1905516;GO:1990918
N0.HOG0026350	GO:0003677;GO:0005634;GO:0008270;GO:0030326;GO:0035118;GO:0045743
N0.HOG0017937	GO:0001650;GO:0005654;GO:0005730;GO:0006364;GO:0030490;GO:0030515;GO:0030684;GO:0032040;GO:0034457;GO:0042134;GO:0042274
N0.HOG0029770	GO:0005524;GO:0005739;GO:0005829;GO:0030389;GO:0030855;GO:0036525;GO:0102193;GO:0102194
N0.HOG0027147	GO:0000179;GO:0003677;GO:0003723;GO:0005739;GO:0031167;GO:1904047
N0.HOG0026676	GO:0004441;GO:0046854;GO:0046872;GO:0052829
N0.HOG0025611	GO:0000287;GO:0005789;GO:0016266;GO:0030145;GO:0035252;GO:0140560
N0.HOG0027952	GO:0004713;GO:0004714;GO:0005004;GO:0005005;GO:0005006;GO:0005007;GO:0005008;GO:0005009;GO:0005010;GO:0005011;GO:0005018;GO:0005019;GO:0005020;GO:0005509;GO:0005524;GO:0005886;GO:0006468;GO:0007030;GO:0007156;GO:0007169;GO:0008288;GO:0016339;GO:0036332;GO:0038062;GO:0042060;GO:0043235;GO:0045177;GO:0045792;GO:0051897;GO:0060175;GO:0090303
N0.HOG0008296	GO:0003924;GO:0005525;GO:0005794;GO:0015031;GO:0016192
N0.HOG0026214	GO:0005794;GO:0005856;GO:0007010;GO:0007605;GO:0010467;GO:0015031;GO:0032420;GO:0060091;GO:0060117;GO:0060271;GO:0120045
N0.HOG0029602	GO:0001525;GO:0001755;GO:0005737;GO:0005813;GO:0005814;GO:0005929;GO:0015031;GO:0018095;GO:0035082;GO:0036064;GO:0060271;GO:0070740
N0.HOG0028809	GO:0005737;GO:0007165;GO:0042802;GO:0098794;GO:0098978;GO:0099151
N0.HOG0024494	GO:0000776;GO:0000922;GO:0005634;GO:0005635;GO:0005737;GO:0005813;GO:0005819;GO:0005829;GO:0007094;GO:0042130;GO:0042802;GO:0043515;GO:0044615;GO:0048538;GO:0051301;GO:0051315;GO:0072686;GO:0090235;GO:0090267;GO:1902426;GO:1990706;GO:1990728
N0.HOG0027707	GO:0001725;GO:0003779;GO:0005737;GO:0006366;GO:0007010;GO:0030027;GO:0030032;GO:0045202;GO:0045944;GO:0046872;GO:0060271;GO:0098978
N0.HOG0025410	GO:0005789;GO:0005886;GO:0006909;GO:0016197;GO:0031966;GO:0032456;GO:0120009;GO:0140268;GO:1904121
N0.HOG0025417	GO:0000151;GO:0001223;GO:0003677;GO:0003713;GO:0005634;GO:0005654;GO:0016567;GO:0016592;GO:0032968;GO:0035019;GO:0045944;GO:0051123;GO:0060261;GO:0061630;GO:0070847
N0.HOG0029543	GO:0005789;GO:0005794;GO:0006888;GO:0015031
N0.HOG0025619	GO:0001650;GO:0005164;GO:0005634;GO:0005654;GO:0005737;GO:0005829;GO:0005856;GO:0005886;GO:0005923;GO:0006915;GO:0007166;GO:0007585;GO:0008270;GO:0016740;GO:0019901;GO:0030323;GO:0031625;GO:0031996;GO:0035591;GO:0042802;GO:0042981;GO:0043122;GO:0043161;GO:0045087;GO:0045860;GO:0046330;GO:0048471;GO:0050699
N0.HOG0026322	GO:0000398;GO:0000974;GO:0005634;GO:0071007;GO:0071013
N0.HOG0007046	GO:0003727;GO:0005634;GO:0005737;GO:0005829;GO:0008266;GO:0009725;GO:0030855;GO:0042802;GO:0042803;GO:0140693
N0.HOG0027466	GO:0004888;GO:0005254;GO:0016594;GO:0022824;GO:0034707;GO:0042995;GO:0045211;GO:0046872
N0.HOG0026184	GO:0000076;GO:0000278;GO:0003677;GO:0005634;GO:0030174;GO:0031490;GO:0070182;GO:0071163
N0.HOG0028674	GO:0004031;GO:0004497;GO:0004499;GO:0005789;GO:0006629;GO:0006805;GO:0047822;GO:0050660;GO:0050661;GO:0070995;GO:0090181;GO:0106294
N0.HOG0026398	GO:0005509;GO:0005576;GO:0009374;GO:0031410;GO:0032579
N0.HOG0025680	
N0.HOG0030261	GO:0007186;GO:0016020;GO:0019236
N0.HOG0029154	GO:0000463;GO:0004860;GO:0005730;GO:0009968;GO:0042273
N0.HOG0028127	GO:0005886;GO:0051260
N0.HOG0026317	GO:0005829;GO:0006579;GO:0008270;GO:0032259;GO:0047150;GO:0071267
N0.HOG0025936	GO:0005634;GO:0005737;GO:0016020;GO:0030323;GO:0045930
N0.HOG0026898	GO:0000122;GO:0005634;GO:0008270;GO:0010468;GO:0022008;GO:0032259;GO:0042802;GO:0051151;GO:0140944
N0.HOG0026828	GO:0000226;GO:0000922;GO:0004722;GO:0004725;GO:0004726;GO:0005730;GO:0005737;GO:0005813;GO:0007096;GO:0017018;GO:0030946;GO:0032467;GO:0033192;GO:0051301;GO:0060091;GO:0060271;GO:0072686;GO:0140791;GO:0140793;GO:0180004;GO:0180005;GO:0180006;GO:0180007;GO:0180008;GO:1990439
N0.HOG0017720	GO:0000785;GO:0005634;GO:0005737;GO:0005829;GO:0005929;GO:0036064;GO:0043065;GO:0043066;GO:0045893;GO:0051091;GO:0097546
N0.HOG0026232	GO:0006915;GO:0007283;GO:0030154;GO:0036126;GO:0051321
N0.HOG0011286	GO:0001934;GO:0004713;GO:0004714;GO:0005004;GO:0005005;GO:0005006;GO:0005007;GO:0005008;GO:0005009;GO:0005010;GO:0005011;GO:0005018;GO:0005019;GO:0005020;GO:0005021;GO:0005524;GO:0005886;GO:0007169;GO:0007528;GO:0007613;GO:0008288;GO:0008582;GO:0010628;GO:0017147;GO:0030154;GO:0031594;GO:0036332;GO:0038062;GO:0043235;GO:0045211;GO:0046777;GO:0046872;GO:0060175;GO:0071340;GO:2000541
N0.HOG0013727	GO:0000815;GO:0005771;GO:0005829;GO:0015031;GO:0031902;GO:0032509;GO:0045324
N0.HOG0027711	GO:0000139;GO:0004394;GO:0010467;GO:0015014;GO:0015015;GO:0030202;GO:0060676
N0.HOG0029985	GO:0000978;GO:0003713;GO:0005634;GO:0006338;GO:0006355;GO:0006357;GO:0008270;GO:0010468;GO:0016589;GO:0016922;GO:0030097;GO:0034728;GO:0035064;GO:0045824;GO:0045892;GO:0045893;GO:0045944;GO:0046426;GO:0048515;GO:0070577
N0.HOG0015705	GO:0004114;GO:0004115;GO:0004118;GO:0004119;GO:0005829;GO:0006198;GO:0010754;GO:0019933;GO:0030552;GO:0030553;GO:0043204;GO:0046069;GO:0046872;GO:0047555;GO:0098978;GO:0099147
N0.HOG0028086	GO:0004726;GO:0005829;GO:0017017;GO:0017018;GO:0030946;GO:0033192;GO:0140791;GO:0140793;GO:0180004;GO:0180005;GO:0180006;GO:0180007;GO:0180008;GO:1990439
N0.HOG0028259	GO:0000785;GO:0003682;GO:0003712;GO:0004402;GO:0005634;GO:0006357;GO:0007399;GO:0008270;GO:0071564
N0.HOG0004381	GO:0004888;GO:0004965;GO:0005737;GO:0005886;GO:0007186;GO:0007193;GO:0007194;GO:0007214;GO:0007268;GO:0038039;GO:0043005;GO:0045211;GO:0046982;GO:0051932;GO:0150099;GO:1902710;GO:1902712
N0.HOG0028779	GO:0000793;GO:0004715;GO:0005524;GO:0005634;GO:0005654;GO:0005721;GO:0005730;GO:0006338;GO:0006357;GO:0006974;GO:0008270;GO:0035173;GO:0042393;GO:0043687;GO:0045943;GO:0045944;GO:0045945;GO:0090535;GO:0110016;GO:0140801;GO:1905213
N0.HOG0028856	GO:0005789;GO:0006506;GO:0032216;GO:0072659
N0.HOG0009464	GO:0000165;GO:0004672;GO:0004674;GO:0004705;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0006468;GO:0016605;GO:0030154;GO:0033173;GO:0034115;GO:0034392;GO:0043066;GO:0045765;GO:0045944;GO:0051019;GO:0051247;GO:0060761;GO:0070301;GO:0070377;GO:0070885;GO:0071499;GO:0071560;GO:0106310;GO:1902176;GO:2000352;GO:2001240
N0.HOG0028534	GO:0005789;GO:1901097;GO:1902902
N0.HOG0027879	GO:0001508;GO:0005249;GO:0005251;GO:0005886;GO:0008076;GO:0016020;GO:0019228;GO:0030425;GO:0043679;GO:0044224;GO:0051260;GO:0071805
N0.HOG0017880	GO:0008663;GO:0030145;GO:0047631;GO:0047734
N0.HOG0029370	GO:0003015;GO:0004632;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0006085;GO:0015937;GO:0042802;GO:0042803
N0.HOG0029932	GO:0005794;GO:0005886;GO:0030154
N0.HOG0025396	GO:0005085;GO:0005634;GO:0008021;GO:0008289;GO:0019901;GO:0030036;GO:0032012;GO:0051549;GO:0051965;GO:0060996;GO:0098685;GO:0098978;GO:0099092;GO:0099149;GO:0099170;GO:0120183
N0.HOG0007172	GO:0003924;GO:0003925;GO:0005525;GO:0005829;GO:0005886;GO:0005923;GO:0016020;GO:0019003;GO:0019904;GO:0030168;GO:0030336;GO:0032486;GO:0044291;GO:0045121;GO:0055037;GO:0055038;GO:0061097;GO:0070062;GO:0070527
N0.HOG0026010	GO:0005524;GO:0009570;GO:0016887
N0.HOG0013137	GO:0000978;GO:0004879;GO:0005634;GO:0008270;GO:0030182;GO:0045944
N0.HOG0007494	GO:0000307;GO:0000439;GO:0001650;GO:0001673;GO:0004672;GO:0004674;GO:0004693;GO:0005524;GO:0005634;GO:0005654;GO:0005675;GO:0005737;GO:0005829;GO:0005886;GO:0006281;GO:0006366;GO:0006367;GO:0008094;GO:0008353;GO:0042795;GO:0045944;GO:0048471;GO:0050821;GO:0051301;GO:0051726;GO:0070516;GO:0070985;GO:0106310;GO:0140833;GO:0140834;GO:0140835;GO:0140836;GO:0140837;GO:2000045
N0.HOG0029143	
N0.HOG0010747	GO:0001725;GO:0005509;GO:0005737;GO:0005903;GO:0005938;GO:0008360;GO:0016460;GO:0030016;GO:0030018;GO:0032036;GO:0045177
N0.HOG0029540	GO:0000139;GO:0004402;GO:0004596;GO:0006334;GO:0006474;GO:0007059;GO:0008283;GO:0010485;GO:0017196;GO:0032931;GO:0036408;GO:0042803;GO:0043992;GO:0043993;GO:0043994;GO:0043995;GO:0043996;GO:0043997;GO:0043999;GO:0044012;GO:0044014;GO:0044015;GO:0044016;GO:0044017;GO:0044018;GO:0046972;GO:0120518;GO:0140908
N0.HOG0028902	GO:0005201;GO:0005509;GO:0005604;GO:0005615;GO:0007160;GO:0071711;GO:0110011;GO:2001197
N0.HOG0029975	GO:0005737;GO:0005813;GO:0036038;GO:0036064;GO:0043015;GO:0060271
N0.HOG0009857	GO:0001525;GO:0004356;GO:0005524;GO:0005737;GO:0005739;GO:0005783;GO:0005829;GO:0005886;GO:0006542;GO:0010594;GO:0018345;GO:0019706;GO:0045648;GO:0046872;GO:0097275;GO:1903670
N0.HOG0014809	GO:0004497;GO:0005506;GO:0016020;GO:0016705;GO:0020037
N0.HOG0013990	GO:0005743;GO:0008812;GO:0019285;GO:0050660
N0.HOG0029099	GO:0000774;GO:0005615;GO:0005783;GO:0005788;GO:0006457;GO:0006613;GO:0006886;GO:0042802;GO:0051082
N0.HOG0028535	GO:0000310;GO:0005737;GO:0006166;GO:0032265;GO:0046110
N0.HOG0012661	GO:0003723;GO:0003735;GO:0006412;GO:0022625
N0.HOG0024936	GO:0004452;GO:0005739;GO:0005777;GO:0006695;GO:0008299;GO:0035634;GO:0046872;GO:0050992
N0.HOG0029807	GO:0001729;GO:0004143;GO:0005524;GO:0005737;GO:0005739;GO:0005741;GO:0005743;GO:0005758;GO:0005829;GO:0016020;GO:0017050;GO:0031966;GO:0042721;GO:0043231;GO:0045039;GO:0046486;GO:0046512;GO:0046513;GO:0046834;GO:0047620
N0.HOG0013297	GO:0001881;GO:0003924;GO:0003925;GO:0005525;GO:0005737;GO:0005739;GO:0008021;GO:0019003;GO:0030670;GO:0030672;GO:0031410;GO:0031489;GO:0032402;GO:0032456;GO:0033572;GO:0035773;GO:0044070;GO:0045054;GO:0045055;GO:0045335;GO:0055037;GO:0055038;GO:0071468;GO:0090150;GO:0150093;GO:2000008;GO:2001135
N0.HOG0010231	GO:0005576;GO:0016042;GO:0016788
N0.HOG0024897	GO:0005525;GO:0005743;GO:0006915;GO:0007005;GO:0061668
N0.HOG0015416	GO:0005789;GO:0005886;GO:0006909;GO:0016197;GO:0031966;GO:0032456;GO:0120009;GO:0140268;GO:1904121
N0.HOG0028930	GO:0005737;GO:0005856;GO:0043130;GO:0043161
N0.HOG0027948	GO:0005802;GO:0006888;GO:0016020;GO:0048280
N0.HOG0025623	GO:0016491
N0.HOG0015018	GO:0005576;GO:0005615;GO:0005634;GO:0005773;GO:0008238;GO:0008242;GO:0034722;GO:0035578;GO:0035580;GO:0042470;GO:0046900;GO:0070062;GO:1904724
N0.HOG0002772	GO:0000165;GO:0001657;GO:0001755;GO:0001838;GO:0004714;GO:0005004;GO:0005005;GO:0005006;GO:0005007;GO:0005008;GO:0005009;GO:0005010;GO:0005011;GO:0005018;GO:0005019;GO:0005020;GO:0005021;GO:0005509;GO:0005524;GO:0005769;GO:0005886;GO:0007156;GO:0007158;GO:0007169;GO:0007399;GO:0008288;GO:0009410;GO:0010008;GO:0010628;GO:0010976;GO:0014042;GO:0030155;GO:0030182;GO:0030335;GO:0030424;GO:0030425;GO:0033619;GO:0033630;GO:0035799;GO:0035860;GO:0036332;GO:0038062;GO:0042551;GO:0043025;GO:0043235;GO:0043410;GO:0045793;GO:0045893;GO:0048265;GO:0048484;GO:0050770;GO:0051897;GO:0060041;GO:0060175;GO:0060384;GO:0061146;GO:0071300;GO:0072300;GO:0098797;GO:0160144
N0.HOG0024499	GO:0005737;GO:0008270;GO:0016300;GO:0030488;GO:0141101
N0.HOG0006848	GO:0000139;GO:0004653;GO:0005794;GO:0005795;GO:0006493;GO:0009312;GO:0012505;GO:0030246;GO:0046872
N0.HOG0027583	GO:0000422;GO:0004197;GO:0004843;GO:0005739;GO:0005741;GO:0006508;GO:0008053;GO:0016579;GO:0035871;GO:0044313
N0.HOG0027527	
N0.HOG0025663	GO:0005634;GO:0005737;GO:0005794;GO:0005813;GO:0005829;GO:0005874;GO:0007286;GO:0008017;GO:0008543;GO:0017134;GO:0034451;GO:0042803;GO:0043015;GO:0051260
N0.HOG0025202	GO:0000049;GO:0001514;GO:0003723;GO:0005634;GO:0005737
N0.HOG0030031	GO:0000139;GO:0008467;GO:0015012;GO:0015015;GO:0046596;GO:0050819
N0.HOG0027844	GO:0000122;GO:0000976;GO:0000977;GO:0000978;GO:0000981;GO:0000987;GO:0001227;GO:0001228;GO:0001501;GO:0001822;GO:0001843;GO:0002089;GO:0003151;GO:0003334;GO:0003404;GO:0003409;GO:0003677;GO:0003682;GO:0003700;GO:0003713;GO:0003714;GO:0005634;GO:0005905;GO:0006355;GO:0006357;GO:0006366;GO:0007173;GO:0007399;GO:0007423;GO:0007605;GO:0008283;GO:0008285;GO:0009880;GO:0010172;GO:0010628;GO:0010761;GO:0010763;GO:0010842;GO:0010944;GO:0014032;GO:0014044;GO:0021506;GO:0021559;GO:0021623;GO:0021884;GO:0030501;GO:0032496;GO:0035115;GO:0035136;GO:0042059;GO:0042127;GO:0042472;GO:0042802;GO:0043066;GO:0043524;GO:0043525;GO:0043565;GO:0043588;GO:0045595;GO:0045664;GO:0045892;GO:0045893;GO:0045944;GO:0048485;GO:0048596;GO:0048701;GO:0048705;GO:0048730;GO:0051402;GO:0060021;GO:0060235;GO:0060325;GO:0060349;GO:0061029;GO:0061303;GO:0070172;GO:0071281;GO:0071711;GO:0072210;GO:1990837;GO:2000378
N0.HOG0025551	GO:0000182;GO:0005634;GO:0005654;GO:0005730;GO:0006307;GO:0008198;GO:0035516;GO:0051747
N0.HOG0025304	GO:0004842;GO:0005634;GO:0005886;GO:0008270;GO:0009690;GO:0009738;GO:0009850;GO:0061630;GO:0070534;GO:0080148
N0.HOG0027429	GO:0003847;GO:0005737;GO:0005829;GO:0006629;GO:0007283;GO:0007399;GO:0008247;GO:0016020;GO:0016042;GO:0042802;GO:0042803;GO:0044877;GO:0046982;GO:0047179
N0.HOG0024480	GO:0000105;GO:0004424
N0.HOG0025237	GO:0003724;GO:0003729;GO:0005524;GO:0009507;GO:0016887;GO:0070180;GO:0110102;GO:1901259
N0.HOG0003111	GO:0005524;GO:0005634;GO:0005737
N0.HOG0015575	GO:0004869;GO:0005524;GO:0005634;GO:0005737;GO:0006915;GO:0016567;GO:0043066;GO:0061631
N0.HOG0027471	GO:0003779;GO:0005198;GO:0005634;GO:0005737;GO:0005856;GO:0007154;GO:0016010;GO:0016013;GO:0032587
N0.HOG0028636	GO:0003777;GO:0005524;GO:0005737;GO:0005874;GO:0005875;GO:0008017;GO:0047496;GO:0048489
N0.HOG0028880	GO:0005737;GO:0007165;GO:0007283;GO:0030154;GO:0030308;GO:0070062
N0.HOG0025342	GO:0003677;GO:0003824;GO:0005886;GO:0006281;GO:0010875
N0.HOG0028088	GO:0001954;GO:0003779;GO:0005178;GO:0005654;GO:0005737;GO:0005829;GO:0005856;GO:0005886;GO:0005929;GO:0006936;GO:0007517;GO:0008270;GO:0016010;GO:0016020;GO:0017166;GO:0019901;GO:0030175;GO:0031527;GO:0031594;GO:0032991;GO:0036064;GO:0042383;GO:0045211;GO:0070062;GO:0099536;GO:2000649
N0.HOG0020089	GO:0004314;GO:0005739;GO:0006633;GO:0180026
N0.HOG0024772	GO:0005886;GO:0008381;GO:0050954
N0.HOG0030112	GO:0001731;GO:0003723;GO:0005737
N0.HOG0025592	GO:0003677;GO:0003887;GO:0005634;GO:0005654;GO:0006303;GO:0006310;GO:0046872
N0.HOG0027585	GO:0003779;GO:0005737;GO:0005829;GO:0005886;GO:0015630;GO:0031463;GO:0043161;GO:1990756
N0.HOG0025793	
N0.HOG0028790	GO:0003690;GO:0005634;GO:0007129;GO:0007131
